implementation,solver,problem,num_txn,num_keys,num_values,synth_time_ms,check_time_ms,total_time_ms,initial_synth_clauses,total_synth_clauses,outcome,candidates,runId,endTime
all,GLUCOSE,PC_ax_b	SI_ax_b,5,5,6,35,6,41,20244,20244,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:15
all,GLUCOSE,PC_ax_b	SI_ax_b,5,5,7,37,6,43,22086,22086,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:15
all,GLUCOSE,PC_ax_b	SI_ax_b,5,5,7,39,6,45,22086,22086,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:15
all,GLUCOSE,PC_ax_b	SI_ax_b,5,5,7,37,6,44,22086,22086,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:15
all,GLUCOSE,PC_ax_b	SI_ax_b,5,5,8,40,8,49,23928,23928,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:15
all,GLUCOSE,PC_ax_b	SI_ax_b,5,5,8,53,9,62,23928,23928,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:15
all,GLUCOSE,PC_ax_b	SI_ax_b,5,5,8,31,6,37,23928,23928,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:15
all,GLUCOSE,PC_ax_b	SI_ax_b,5,5,9,31,4,36,25770,25770,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:15
all,GLUCOSE,PC_ax_b	SI_ax_b,5,5,9,31,5,36,25770,25770,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:15
all,GLUCOSE,PC_ax_b	SI_ax_b,5,5,9,31,5,36,25770,25770,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:15
all,GLUCOSE,PC_ax_b	SI_ax_b,5,5,10,33,7,40,27612,27612,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:15
all,GLUCOSE,PC_ax_b	SI_ax_b,5,5,10,31,7,38,27612,27612,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:15
all,GLUCOSE,PC_ax_b	SI_ax_b,5,5,10,31,7,38,27612,27612,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:15
all,GLUCOSE,PC_ax_c	SI_ax_c,5,5,3,3,1,5,6372,6372,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:15
all,GLUCOSE,PC_ax_c	SI_ax_c,5,5,3,3,1,5,6372,6372,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:15
all,GLUCOSE,PC_ax_c	SI_ax_c,5,5,3,3,1,4,6372,6372,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:15
all,GLUCOSE,PC_ax_c	SI_ax_c,5,5,4,3,1,5,7949,7949,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:15
all,GLUCOSE,PC_ax_c	SI_ax_c,5,5,4,3,1,5,7949,7949,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:15
all,GLUCOSE,PC_ax_c	SI_ax_c,5,5,4,3,1,5,7949,7949,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:15
all,GLUCOSE,PC_ax_c	SI_ax_c,5,5,5,4,1,6,10116,10116,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:15
all,GLUCOSE,PC_ax_c	SI_ax_c,5,5,5,4,1,6,10116,10116,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:15
all,GLUCOSE,PC_ax_c	SI_ax_c,5,5,5,4,1,6,10116,10116,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:15
all,GLUCOSE,PC_ax_c	SI_ax_c,5,5,6,5,1,6,12283,12283,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:15
all,GLUCOSE,PC_ax_c	SI_ax_c,5,5,6,5,1,6,12283,12283,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:15
all,GLUCOSE,PC_ax_c	SI_ax_c,5,5,6,5,1,6,12283,12283,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:15
all,GLUCOSE,PC_ax_c	SI_ax_c,5,5,7,6,1,7,14450,14450,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:15
all,GLUCOSE,PC_ax_c	SI_ax_c,5,5,7,6,1,8,14450,14450,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:15
all,GLUCOSE,PC_ax_c	SI_ax_c,5,5,7,5,1,7,14450,14450,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:15
all,GLUCOSE,PC_ax_c	SI_ax_c,5,5,8,6,1,8,16617,16617,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:15
all,GLUCOSE,PC_ax_c	SI_ax_c,5,5,8,6,1,8,16617,16617,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:15
all,GLUCOSE,PC_ax_c	SI_ax_c,5,5,8,6,1,8,16617,16617,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:15
all,GLUCOSE,PC_ax_c	SI_ax_c,5,5,9,6,1,8,18784,18784,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:15
all,GLUCOSE,PC_ax_c	SI_ax_c,5,5,9,6,1,8,18784,18784,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:15
all,GLUCOSE,PC_ax_c	SI_ax_c,5,5,9,6,1,8,18784,18784,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:15
all,GLUCOSE,PC_ax_c	SI_ax_c,5,5,10,7,1,8,20951,20951,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:15
all,GLUCOSE,PC_ax_c	SI_ax_c,5,5,10,8,1,10,20951,20951,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:15
all,GLUCOSE,PC_ax_c	SI_ax_c,5,5,10,8,1,9,20951,20951,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:15
all,GLUCOSE,SI_ax_b	Ser_ax_b,5,5,3,22,1,24,17106,17106,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:15
all,GLUCOSE,SI_ax_b	Ser_ax_b,5,5,3,22,1,24,17106,17106,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:15
all,GLUCOSE,SI_ax_b	Ser_ax_b,5,5,3,22,1,24,17106,17106,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:15
all,GLUCOSE,SI_ax_b	Ser_ax_b,5,5,4,20,1,22,18358,18358,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:15
all,GLUCOSE,SI_ax_b	Ser_ax_b,5,5,4,20,1,22,18358,18358,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:15
all,GLUCOSE,SI_ax_b	Ser_ax_b,5,5,4,21,1,23,18358,18358,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:15
all,GLUCOSE,SI_ax_b	Ser_ax_b,5,5,5,22,1,24,20200,20200,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:15
all,GLUCOSE,SI_ax_b	Ser_ax_b,5,5,5,22,1,24,20200,20200,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:15
all,GLUCOSE,SI_ax_b	Ser_ax_b,5,5,5,22,1,24,20200,20200,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:15
all,GLUCOSE,SI_ax_b	Ser_ax_b,5,5,6,24,2,28,22042,22463,SAT,2,30/03/2026 05:58:11,30/03/2026 05:58:16
all,GLUCOSE,SI_ax_b	Ser_ax_b,5,5,6,24,3,28,22042,22463,SAT,2,30/03/2026 05:58:11,30/03/2026 05:58:16
all,GLUCOSE,SI_ax_b	Ser_ax_b,5,5,6,24,2,29,22042,22463,SAT,2,30/03/2026 05:58:11,30/03/2026 05:58:16
all,GLUCOSE,SI_ax_b	Ser_ax_b,5,5,7,25,2,29,23884,24305,SAT,2,30/03/2026 05:58:11,30/03/2026 05:58:16
all,GLUCOSE,SI_ax_b	Ser_ax_b,5,5,7,25,2,29,23884,24305,SAT,2,30/03/2026 05:58:11,30/03/2026 05:58:16
all,GLUCOSE,SI_ax_b	Ser_ax_b,5,5,7,25,2,30,23884,24305,SAT,2,30/03/2026 05:58:11,30/03/2026 05:58:16
all,GLUCOSE,SI_ax_b	Ser_ax_b,5,5,8,25,2,27,25726,25726,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:16
all,GLUCOSE,SI_ax_b	Ser_ax_b,5,5,8,24,1,26,25726,25726,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:16
all,GLUCOSE,SI_ax_b	Ser_ax_b,5,5,8,25,2,27,25726,25726,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:16
all,GLUCOSE,SI_ax_b	Ser_ax_b,5,5,9,31,6,38,27568,28170,SAT,3,30/03/2026 05:58:11,30/03/2026 05:58:16
all,GLUCOSE,SI_ax_b	Ser_ax_b,5,5,9,32,6,39,27568,28170,SAT,3,30/03/2026 05:58:11,30/03/2026 05:58:16
all,GLUCOSE,SI_ax_b	Ser_ax_b,5,5,9,32,6,40,27568,28170,SAT,3,30/03/2026 05:58:11,30/03/2026 05:58:16
all,GLUCOSE,SI_ax_b	Ser_ax_b,5,5,10,34,4,40,29410,29831,SAT,2,30/03/2026 05:58:11,30/03/2026 05:58:16
all,GLUCOSE,SI_ax_b	Ser_ax_b,5,5,10,33,4,39,29410,29831,SAT,2,30/03/2026 05:58:11,30/03/2026 05:58:16
all,GLUCOSE,SI_ax_b	Ser_ax_b,5,5,10,33,4,38,29410,29831,SAT,2,30/03/2026 05:58:11,30/03/2026 05:58:16
all,GLUCOSE,SI_ax_c	Ser_ax_c,5,5,3,3,1,4,6743,6743,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:16
all,GLUCOSE,SI_ax_c	Ser_ax_c,5,5,3,3,1,4,6743,6743,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:16
all,GLUCOSE,SI_ax_c	Ser_ax_c,5,5,3,3,1,4,6743,6743,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:16
all,GLUCOSE,SI_ax_c	Ser_ax_c,5,5,4,3,2,7,8320,9637,SAT,2,30/03/2026 05:58:11,30/03/2026 05:58:16
all,GLUCOSE,SI_ax_c	Ser_ax_c,5,5,4,3,2,6,8320,9637,SAT,2,30/03/2026 05:58:11,30/03/2026 05:58:16
all,GLUCOSE,SI_ax_c	Ser_ax_c,5,5,4,3,2,6,8320,9637,SAT,2,30/03/2026 05:58:11,30/03/2026 05:58:16
all,GLUCOSE,SI_ax_c	Ser_ax_c,5,5,5,4,4,11,10487,14009,SAT,4,30/03/2026 05:58:11,30/03/2026 05:58:16
all,GLUCOSE,SI_ax_c	Ser_ax_c,5,5,5,4,4,11,10487,14009,SAT,4,30/03/2026 05:58:11,30/03/2026 05:58:16
all,GLUCOSE,SI_ax_c	Ser_ax_c,5,5,5,5,4,13,10487,14009,SAT,4,30/03/2026 05:58:11,30/03/2026 05:58:16
all,GLUCOSE,SI_ax_c	Ser_ax_c,5,5,6,6,2,9,12654,14624,SAT,2,30/03/2026 05:58:11,30/03/2026 05:58:16
all,GLUCOSE,SI_ax_c	Ser_ax_c,5,5,6,6,2,9,12654,14624,SAT,2,30/03/2026 05:58:11,30/03/2026 05:58:16
all,GLUCOSE,SI_ax_c	Ser_ax_c,5,5,6,6,2,9,12654,14624,SAT,2,30/03/2026 05:58:11,30/03/2026 05:58:16
all,GLUCOSE,SI_ax_c	Ser_ax_c,5,5,7,8,4,15,14821,19723,SAT,4,30/03/2026 05:58:11,30/03/2026 05:58:16
all,GLUCOSE,SI_ax_c	Ser_ax_c,5,5,7,8,5,17,14821,19723,SAT,4,30/03/2026 05:58:11,30/03/2026 05:58:16
all,GLUCOSE,SI_ax_c	Ser_ax_c,5,5,7,8,4,15,14821,19723,SAT,4,30/03/2026 05:58:11,30/03/2026 05:58:16
all,GLUCOSE,SI_ax_c	Ser_ax_c,5,5,8,9,4,17,16988,23452,SAT,4,30/03/2026 05:58:11,30/03/2026 05:58:16
all,GLUCOSE,SI_ax_c	Ser_ax_c,5,5,8,10,4,17,16988,23452,SAT,4,30/03/2026 05:58:11,30/03/2026 05:58:16
all,GLUCOSE,SI_ax_c	Ser_ax_c,5,5,8,10,4,16,16988,23452,SAT,4,30/03/2026 05:58:11,30/03/2026 05:58:16
all,GLUCOSE,SI_ax_c	Ser_ax_c,5,5,9,10,3,15,19155,24395,SAT,3,30/03/2026 05:58:11,30/03/2026 05:58:16
all,GLUCOSE,SI_ax_c	Ser_ax_c,5,5,9,10,3,15,19155,24395,SAT,3,30/03/2026 05:58:11,30/03/2026 05:58:16
all,GLUCOSE,SI_ax_c	Ser_ax_c,5,5,9,10,3,15,19155,24395,SAT,3,30/03/2026 05:58:11,30/03/2026 05:58:16
all,GLUCOSE,SI_ax_c	Ser_ax_c,5,5,10,10,2,13,21322,24592,SAT,2,30/03/2026 05:58:11,30/03/2026 05:58:16
all,GLUCOSE,SI_ax_c	Ser_ax_c,5,5,10,9,2,12,21322,24592,SAT,2,30/03/2026 05:58:11,30/03/2026 05:58:16
all,GLUCOSE,SI_ax_c	Ser_ax_c,5,5,10,9,2,12,21322,24592,SAT,2,30/03/2026 05:58:11,30/03/2026 05:58:16
all,GLUCOSE,SI_ax_b UpdateSer__b	Ser_ax_b,5,5,3,30,7,43,24521,25997,SAT,7,30/03/2026 05:58:11,30/03/2026 05:58:16
all,GLUCOSE,SI_ax_b UpdateSer__b	Ser_ax_b,5,5,3,31,7,44,24521,25997,SAT,7,30/03/2026 05:58:11,30/03/2026 05:58:16
all,GLUCOSE,SI_ax_b UpdateSer__b	Ser_ax_b,5,5,3,29,7,43,24521,25997,SAT,7,30/03/2026 05:58:11,30/03/2026 05:58:16
all,GLUCOSE,SI_ax_b UpdateSer__b	Ser_ax_b,5,5,4,33,8,51,25773,27325,SAT,8,30/03/2026 05:58:11,30/03/2026 05:58:16
all,GLUCOSE,SI_ax_b UpdateSer__b	Ser_ax_b,5,5,4,35,8,51,25773,27325,SAT,8,30/03/2026 05:58:11,30/03/2026 05:58:17
all,GLUCOSE,SI_ax_b UpdateSer__b	Ser_ax_b,5,5,4,36,8,54,25773,27325,SAT,8,30/03/2026 05:58:11,30/03/2026 05:58:17
all,GLUCOSE,SI_ax_b UpdateSer__b	Ser_ax_b,5,5,5,31,4,41,27615,28398,SAT,4,30/03/2026 05:58:11,30/03/2026 05:58:17
all,GLUCOSE,SI_ax_b UpdateSer__b	Ser_ax_b,5,5,5,31,4,40,27615,28398,SAT,4,30/03/2026 05:58:11,30/03/2026 05:58:17
all,GLUCOSE,SI_ax_b UpdateSer__b	Ser_ax_b,5,5,5,32,5,42,27615,28398,SAT,4,30/03/2026 05:58:11,30/03/2026 05:58:17
all,GLUCOSE,SI_ax_b UpdateSer__b	Ser_ax_b,5,5,6,68,18,90,29457,31054,SAT,8,30/03/2026 05:58:11,30/03/2026 05:58:17
all,GLUCOSE,SI_ax_b UpdateSer__b	Ser_ax_b,5,5,6,46,15,67,29457,31054,SAT,8,30/03/2026 05:58:11,30/03/2026 05:58:17
all,GLUCOSE,SI_ax_b UpdateSer__b	Ser_ax_b,5,5,6,53,20,81,29457,31054,SAT,8,30/03/2026 05:58:11,30/03/2026 05:58:17
all,GLUCOSE,SI_ax_b UpdateSer__b	Ser_ax_b,5,5,7,57,9,67,31299,32051,SAT,3,30/03/2026 05:58:11,30/03/2026 05:58:17
all,GLUCOSE,SI_ax_b UpdateSer__b	Ser_ax_b,5,5,7,55,7,65,31299,32051,SAT,3,30/03/2026 05:58:11,30/03/2026 05:58:17
all,GLUCOSE,SI_ax_b UpdateSer__b	Ser_ax_b,5,5,7,47,6,54,31299,32051,SAT,3,30/03/2026 05:58:11,30/03/2026 05:58:17
all,GLUCOSE,SI_ax_b UpdateSer__b	Ser_ax_b,5,5,8,71,26,106,33141,35448,SAT,13,30/03/2026 05:58:11,30/03/2026 05:58:17
all,GLUCOSE,SI_ax_b UpdateSer__b	Ser_ax_b,5,5,8,69,26,104,33141,35448,SAT,13,30/03/2026 05:58:11,30/03/2026 05:58:17
all,GLUCOSE,SI_ax_b UpdateSer__b	Ser_ax_b,5,5,8,70,26,104,33141,35448,SAT,13,30/03/2026 05:58:11,30/03/2026 05:58:17
all,GLUCOSE,SI_ax_b UpdateSer__b	Ser_ax_b,5,5,9,34,2,36,34983,34983,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:17
all,GLUCOSE,SI_ax_b UpdateSer__b	Ser_ax_b,5,5,9,34,2,37,34983,34983,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:18
all,GLUCOSE,SI_ax_b UpdateSer__b	Ser_ax_b,5,5,9,35,2,37,34983,34983,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:18
all,GLUCOSE,SI_ax_b UpdateSer__b	Ser_ax_b,5,5,10,38,2,40,36825,36825,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:18
all,GLUCOSE,SI_ax_b UpdateSer__b	Ser_ax_b,5,5,10,38,2,40,36825,36825,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:18
all,GLUCOSE,SI_ax_b UpdateSer__b	Ser_ax_b,5,5,10,38,2,40,36825,36825,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:18
all,GLUCOSE,SI_ax_c UpdateSer__c	Ser_ax_c,5,5,3,14,32,61,11244,20329,SAT,17,30/03/2026 05:58:11,30/03/2026 05:58:18
all,GLUCOSE,SI_ax_c UpdateSer__c	Ser_ax_c,5,5,3,15,31,59,11244,20329,SAT,17,30/03/2026 05:58:11,30/03/2026 05:58:18
all,GLUCOSE,SI_ax_c UpdateSer__c	Ser_ax_c,5,5,3,14,31,60,11244,20329,SAT,17,30/03/2026 05:58:11,30/03/2026 05:58:18
all,GLUCOSE,SI_ax_c UpdateSer__c	Ser_ax_c,5,5,4,16,19,47,13371,21957,SAT,12,30/03/2026 05:58:11,30/03/2026 05:58:18
all,GLUCOSE,SI_ax_c UpdateSer__c	Ser_ax_c,5,5,4,15,19,46,13371,21957,SAT,12,30/03/2026 05:58:11,30/03/2026 05:58:18
all,GLUCOSE,SI_ax_c UpdateSer__c	Ser_ax_c,5,5,4,17,19,47,13371,21957,SAT,12,30/03/2026 05:58:11,30/03/2026 05:58:18
all,GLUCOSE,SI_ax_c UpdateSer__c	Ser_ax_c,5,5,5,18,11,35,16088,22302,SAT,7,30/03/2026 05:58:11,30/03/2026 05:58:18
all,GLUCOSE,SI_ax_c UpdateSer__c	Ser_ax_c,5,5,5,18,11,34,16088,22302,SAT,7,30/03/2026 05:58:11,30/03/2026 05:58:18
all,GLUCOSE,SI_ax_c UpdateSer__c	Ser_ax_c,5,5,5,16,10,32,16088,22302,SAT,7,30/03/2026 05:58:11,30/03/2026 05:58:18
all,GLUCOSE,SI_ax_c UpdateSer__c	Ser_ax_c,5,5,6,13,12,31,18805,28351,SAT,8,30/03/2026 05:58:11,30/03/2026 05:58:18
all,GLUCOSE,SI_ax_c UpdateSer__c	Ser_ax_c,5,5,6,16,12,33,18805,28351,SAT,8,30/03/2026 05:58:11,30/03/2026 05:58:18
all,GLUCOSE,SI_ax_c UpdateSer__c	Ser_ax_c,5,5,6,13,12,32,18805,28351,SAT,8,30/03/2026 05:58:11,30/03/2026 05:58:18
all,GLUCOSE,SI_ax_c UpdateSer__c	Ser_ax_c,5,5,7,17,13,35,21522,31345,SAT,7,30/03/2026 05:58:11,30/03/2026 05:58:18
all,GLUCOSE,SI_ax_c UpdateSer__c	Ser_ax_c,5,5,7,17,12,34,21522,31345,SAT,7,30/03/2026 05:58:11,30/03/2026 05:58:18
all,GLUCOSE,SI_ax_c UpdateSer__c	Ser_ax_c,5,5,7,16,12,34,21522,31345,SAT,7,30/03/2026 05:58:11,30/03/2026 05:58:18
all,GLUCOSE,SI_ax_c UpdateSer__c	Ser_ax_c,5,5,8,12,8,22,24239,30454,SAT,4,30/03/2026 05:58:11,30/03/2026 05:58:18
all,GLUCOSE,SI_ax_c UpdateSer__c	Ser_ax_c,5,5,8,13,6,22,24239,30454,SAT,4,30/03/2026 05:58:11,30/03/2026 05:58:18
all,GLUCOSE,SI_ax_c UpdateSer__c	Ser_ax_c,5,5,8,12,6,22,24239,30454,SAT,4,30/03/2026 05:58:11,30/03/2026 05:58:18
all,GLUCOSE,SI_ax_c UpdateSer__c	Ser_ax_c,5,5,9,37,18,65,26956,45001,SAT,12,30/03/2026 05:58:11,30/03/2026 05:58:18
all,GLUCOSE,SI_ax_c UpdateSer__c	Ser_ax_c,5,5,9,38,18,68,26956,45001,SAT,12,30/03/2026 05:58:11,30/03/2026 05:58:19
all,GLUCOSE,SI_ax_c UpdateSer__c	Ser_ax_c,5,5,9,37,18,66,26956,45001,SAT,12,30/03/2026 05:58:11,30/03/2026 05:58:19
all,GLUCOSE,SI_ax_c UpdateSer__c	Ser_ax_c,5,5,10,48,21,88,29673,56372,SAT,16,30/03/2026 05:58:11,30/03/2026 05:58:19
all,GLUCOSE,SI_ax_c UpdateSer__c	Ser_ax_c,5,5,10,48,21,87,29673,56372,SAT,16,30/03/2026 05:58:11,30/03/2026 05:58:19
all,GLUCOSE,SI_ax_c UpdateSer__c	Ser_ax_c,5,5,10,50,21,89,29673,56372,SAT,16,30/03/2026 05:58:11,30/03/2026 05:58:19
all,GLUCOSE,RA_tap_b	RA_ax_b,5,5,3,22,1,24,36602,36602,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:19
all,GLUCOSE,RA_tap_b	RA_ax_b,5,5,3,22,1,23,36602,36602,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:19
all,GLUCOSE,RA_tap_b	RA_ax_b,5,5,3,21,1,22,36602,36602,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:19
all,GLUCOSE,RA_tap_b	RA_ax_b,5,5,4,19,1,20,37854,37854,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:19
all,GLUCOSE,RA_tap_b	RA_ax_b,5,5,4,19,1,20,37854,37854,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:19
all,GLUCOSE,RA_tap_b	RA_ax_b,5,5,4,19,1,20,37854,37854,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:19
all,GLUCOSE,RA_tap_b	RA_ax_b,5,5,5,18,1,20,39696,39696,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:19
all,GLUCOSE,RA_tap_b	RA_ax_b,5,5,5,18,1,19,39696,39696,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:19
all,GLUCOSE,RA_tap_b	RA_ax_b,5,5,5,18,1,19,39696,39696,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:19
all,GLUCOSE,RA_tap_b	RA_ax_b,5,5,6,19,1,21,41538,41538,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:19
all,GLUCOSE,RA_tap_b	RA_ax_b,5,5,6,19,1,21,41538,41538,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:19
all,GLUCOSE,RA_tap_b	RA_ax_b,5,5,6,19,1,21,41538,41538,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:19
all,GLUCOSE,RA_tap_b	RA_ax_b,5,5,7,21,3,24,43380,43380,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:19
all,GLUCOSE,RA_tap_b	RA_ax_b,5,5,7,21,3,24,43380,43380,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:19
all,GLUCOSE,RA_tap_b	RA_ax_b,5,5,7,21,3,25,43380,43380,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:19
all,GLUCOSE,RA_tap_b	RA_ax_b,5,5,8,23,3,26,45222,45222,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:19
all,GLUCOSE,RA_tap_b	RA_ax_b,5,5,8,23,3,26,45222,45222,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:19
all,GLUCOSE,RA_tap_b	RA_ax_b,5,5,8,23,3,26,45222,45222,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:19
all,GLUCOSE,RA_tap_b	RA_ax_b,5,5,9,23,3,26,47064,47064,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:19
all,GLUCOSE,RA_tap_b	RA_ax_b,5,5,9,23,3,27,47064,47064,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:19
all,GLUCOSE,RA_tap_b	RA_ax_b,5,5,9,23,3,26,47064,47064,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:19
all,GLUCOSE,RA_tap_b	RA_ax_b,5,5,10,24,3,28,48906,48906,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:19
all,GLUCOSE,RA_tap_b	RA_ax_b,5,5,10,24,3,28,48906,48906,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:19
all,GLUCOSE,RA_tap_b	RA_ax_b,5,5,10,25,3,29,48906,48906,SAT,1,30/03/2026 05:58:11,30/03/2026 05:58:19
all,GLUCOSE,RA_ax_b	CC_ax_c,5,5,3,5,2,8,11274,11962,SAT,2,30/03/2026 05:58:11,30/03/2026 05:58:19
all,GLUCOSE,RA_ax_b	CC_ax_c,5,5,3,5,2,8,11274,11962,SAT,2,30/03/2026 05:58:11,30/03/2026 05:58:19
all,GLUCOSE,RA_ax_b	CC_ax_c,5,5,3,5,2,8,11274,11962,SAT,2,30/03/2026 05:58:11,30/03/2026 05:58:19
all,GLUCOSE,RA_ax_b	CC_ax_c,5,5,4,8,23,40,12851,16328,SAT,9,30/03/2026 05:58:11,30/03/2026 05:58:19
all,GLUCOSE,RA_ax_b	CC_ax_c,5,5,4,17,22,48,12851,16328,SAT,9,30/03/2026 05:58:11,30/03/2026 05:58:20
all,GLUCOSE,RA_ax_b	CC_ax_c,5,5,4,6,11,27,12851,16328,SAT,9,30/03/2026 05:58:11,30/03/2026 05:58:20
all,GLUCOSE,RA_ax_b	CC_ax_c,5,5,5,8,5,16,15018,16068,SAT,3,30/03/2026 05:58:11,30/03/2026 05:58:20
all,GLUCOSE,RA_ax_b	CC_ax_c,5,5,5,7,5,15,15018,16068,SAT,3,30/03/2026 05:58:11,30/03/2026 05:58:20
all,GLUCOSE,RA_ax_b	CC_ax_c,5,5,5,7,5,15,15018,16068,SAT,3,30/03/2026 05:58:11,30/03/2026 05:58:20
all,GLUCOSE,RA_ax_b	CC_ax_c,5,5,6,8,11,29,17185,20630,SAT,9,30/03/2026 05:58:11,30/03/2026 05:58:20
all,GLUCOSE,RA_ax_b	CC_ax_c,5,5,6,8,11,29,17185,20630,SAT,9,30/03/2026 05:58:11,30/03/2026 05:58:20
all,GLUCOSE,RA_ax_b	CC_ax_c,5,5,6,8,11,29,17185,20630,SAT,9,30/03/2026 05:58:11,30/03/2026 05:58:20
all,GLUCOSE,RA_ax_b	CC_ax_c,5,5,7,9,8,26,19352,22634,SAT,7,30/03/2026 05:58:11,30/03/2026 05:58:20
all,GLUCOSE,RA_ax_b	CC_ax_c,5,5,7,9,9,26,19352,22634,SAT,7,30/03/2026 05:58:11,30/03/2026 05:58:20
all,GLUCOSE,RA_ax_b	CC_ax_c,5,5,7,10,9,27,19352,22634,SAT,7,30/03/2026 05:58:11,30/03/2026 05:58:20
all,GLUCOSE,RA_ax_b	CC_ax_c,5,5,8,11,10,30,21519,25407,SAT,7,30/03/2026 05:58:11,30/03/2026 05:58:20
all,GLUCOSE,RA_ax_b	CC_ax_c,5,5,8,11,10,29,21519,25407,SAT,7,30/03/2026 05:58:11,30/03/2026 05:58:20
all,GLUCOSE,RA_ax_b	CC_ax_c,5,5,8,11,10,29,21519,25407,SAT,7,30/03/2026 05:58:11,30/03/2026 05:58:20
all,GLUCOSE,RA_ax_b	CC_ax_c,5,5,9,12,2,15,23686,25141,SAT,2,30/03/2026 05:58:11,30/03/2026 05:58:20
